file,sl_f0_median,praat_f0_median,f0_mae_hz,f0_mae_cents,n_frames,sl_f1,sl_f2,sl_f3,praat_f1,praat_f2,praat_f3,sl_jitter,praat_jitter,sl_shimmer,praat_shimmer,sl_hnr,praat_hnr
slt_a0011.wav,184.44494217420458,185.80365017803973,0.5245118985768136,4.615981203926955,251,703.1279999527621,1820.9370414877706,3099.033284171916,704.1342400871482,1800.438176990362,3058.93336915226,1.0135999137177585,0.8488430460755866,0.4828915231291151,0.43670537387615427,17.76,19.8
slt_a0012.wav,192.16825982337724,189.8936526553005,1.271448419809916,11.06605301370614,167,623.5366350488312,1827.433591726839,2874.0645786184446,635.961652359578,1827.7868732420316,2919.8830593572093,0.8116862366135683,1.5577689065726592,0.7755513121390017,0.800737606500425,11.56,13.54
slt_a0013.wav,192.8134891611,192.97027809374197,1.090035192880973,9.52360048602708,245,591.9503571112878,1795.4164226541589,3038.2537554214796,582.4937492999583,1774.9616909872975,3053.730009541132,1.7547551256287481,1.7797113536461593,0.7196633342648341,0.3950690385044401,14.73,18.4
slt_a0014.wav,188.71483904169463,188.9221989336852,0.975038938320113,8.834992958811846,204,617.357683049331,1775.4218011371624,3068.978678949032,599.9510837563186,1778.5135807352221,3051.2405716065823,1.7375780594318564,1.5105525714789039,0.6417671210439415,0.6465850009144875,15.29,17.95
slt_a0015.wav,184.92082162055686,186.70215845871434,0.6455167707167673,6.154671843337576,128,584.647680155863,1436.4931284988638,2383.7919797270397,560.4639773735947,1278.1426021078657,2101.648423066613,1.246875269163597,0.6679321117202123,0.3896570719722695,0.3126941509828799,18.4,20.94
slt_a0016.wav,192.95920895671736,193.14376885036836,4.475773986280805,48.74825679434154,206,580.4943206060459,1710.5409245681217,2979.0876354662832,579.9247730177002,1586.672520762639,2928.8120796988424,1.4162037000285357,1.8940988355501744,0.7225169092951954,0.5618706332803948,13.73,17.46
slt_a0017.wav,188.23617160629345,188.26298239919112,4.490809382951444,51.26590626366791,273,525.074512192643,1727.0143164603721,3011.151821086392,508.5820592204177,1494.9301603353417,3043.1538169338687,1.5331282367860513,1.4979367066274036,0.7915907874939617,0.5837186917941142,12.1,16.44
slt_a0018.wav,181.55878424317197,180.6289311658452,1.3162415904649514,11.88309149034257,106,585.367186056184,1776.1504152065736,3034.3850759307206,554.8463399101133,1788.5413830889272,3012.7103892218306,1.1172661100406769,0.8912552897442949,0.5813084354413341,0.6055856472975707,15.53,21.13
slt_a0019.wav,186.92024102627673,187.09304039088948,1.6978770916103456,18.895251675570748,244,641.1176911425407,1508.937472936503,2969.860959790536,638.0462359984961,1429.9066112428904,3077.951123537773,1.0592683385763566,2.1572202742463102,0.6663896305437149,0.6550039984138637,14.58,15.63
slt_a0020.wav,182.94495455412027,183.69087450920154,4.556453700808717,55.70780822230218,238,575.6067505959413,1583.729520373052,2976.013986810936,597.223386914212,1449.7381888647753,3066.6467114546094,1.1788687029530978,1.2499049013818175,0.5361433082409358,0.3918469394075879,16.35,19.62
slt_a0021_sr44k.wav,183.97511793214773,183.31592223723936,1.008725172198353,9.010304471037701,172,620.7272252273747,1848.080129642778,3073.5755001184752,634.7525894812167,1856.300862767302,3107.4945782791597,1.0621509571700487,1.3304653814418606,0.5816328564625517,0.544849097110918,16.13,19.75
slt_a0022_sr44k.wav,193.36385190791427,192.25292883122674,1.1975809789169292,11.676464596670623,299,640.3442006387312,1520.4625715150528,2841.027169696294,604.7018572679534,1394.0203043851507,2684.890236935195,0.8982040087784181,1.2811980533843599,0.5972609067366952,0.507989721489503,13.83,19.26
